pitcher_name,CH,CS,CU,FC,FF,FS,KC,SI,SL,ST,SV
Chris Bassitt,0.07319712797465809,0.0,0.2659299728771931,0.09599184194614976,0.07974234873249883,0.058072391350790356,0.0,0.13688577280359407,0.024041790589711134,0.04001758259363918,0.0
Chris Paddack,0.09226131308657234,0.0,0.12134597346114824,0.11768815612637251,0.3773516933155573,0.0,0.0,0.08832228528085498,0.02645634524674131,0.0,0.0
Clay Holmes,0.10217255505957645,0.0,0.0,0.1037677520111238,0.0350305012630491,0.0,0.0,0.2827094347196454,0.05030525277944156,0.0839726659758009,0.0
Colin Rea,0.0,0.0,0.05579001296721773,0.02957395904687247,0.13812745161669146,0.08825158421071796,0.0,0.055003482991463376,0.03910184051160069,0.04479769075709602,0.0
Cristopher Sánchez,0.3377578238946864,0.0,0.0,0.0,0.0,0.0,0.0,0.2515657344690487,0.12064544411938864,0.0,0.0
David Peterson,0.07270997241332465,0.0,0.045775327885338085,0.0,0.09243552917009165,0.0,0.0,0.1142844225735297,0.07963410454055045,0.0,0.0
Davis Martin,0.1724771863595232,0.0,0.07759060920095769,0.025806742830534992,0.3404024011500243,0.0,0.0,0.07882265052392028,0.12063376594992468,0.025682391880963915,0.0
Dean Kremer,0.0,0.0,0.17579096545238113,0.4375121782525471,0.194858143903284,0.1599286996492623,0.0,0.10493358221732756,0.0,0.0,0.0
Drew Rasmussen,0.0,0.0,0.03196989725225297,0.14335909847362413,0.13035681882908928,0.0,0.0,0.07346702981897302,0.0,0.03938692392721096,0.0
Dustin May,0.0,0.0,0.0,0.11937695072832298,0.10378490343563264,0.0,0.0,0.38582383189329444,0.0,0.2216932631388948,0.0
Dylan Cease,0.06346773160701727,0.0,0.0,0.0,0.1020555964089649,0.0,0.06513156368901798,0.032780413749108846,0.09575931460799285,0.021224800968567922,0.0
Eduardo Rodriguez,0.15333703119505057,0.0,0.04384813591453386,0.15032281387663618,0.1333482084945075,0.0,0.0,0.054477958440412845,0.07052258605170683,0.0,0.0
Edward Cabrera,0.08873040962566335,0.0,0.09203141656005409,0.0,0.05668704838303932,0.0,0.0,0.0904625028667712,0.03877135031399166,0.0,0.0
Erick Fedde,0.12992240393490861,0.0,0.0,0.38803395068239777,0.0,0.0,0.0,0.24719465222612005,0.0,0.08230648317513563,0.0
Framber Valdez,0.23588154747185175,0.0,0.14258338832735176,0.0,0.0,0.0,0.0,0.287754772739356,0.028700650218062982,0.0,0.0
Freddy Peralta,0.07148047298909534,0.020951761568718866,0.04809411855998003,0.0,0.11483213999733517,0.0,0.0,0.0,0.04255606217366942,0.010333350005301233,0.0
Garrett Crochet,0.04012486023714389,0.0,0.0,0.08488602649342344,0.11966575243942196,0.0,0.0,0.0661910129972105,0.0,0.10594654537546416,0.0
Gavin Williams,0.0,0.0,0.13925309781366163,0.0877277989370869,0.09857991262990935,0.0,0.0,0.041228708580541146,0.0,0.1075869210309721,0.0
Germán Márquez,0.019024562621006238,0.0,0.0,0.0,0.13510034811293045,0.0,0.14977219599330477,0.06574022840503753,0.04823480645893743,0.0,0.0
Hunter Brown,0.05296667201681981,0.0,0.0,0.017482836842795987,0.0729686123413399,0.0,0.06696775394432586,0.06420466758309241,0.031770426657542934,0.0,0.0
JP Sears,0.06794314299527147,0.0,0.07835189733704441,0.0,0.13849165894437995,0.0,0.0,0.03435184195526136,0.057556278932034355,0.10359242161298036,0.0
Jack Flaherty,0.024095253499375628,0.0,0.0,0.0,0.13810794902332527,0.0,0.11642845392026764,0.014160455612818212,0.08311983671258173,0.0,0.0
Jack Leiter,0.07412233266591926,0.0,0.04060083565410526,0.0,0.14127823041782192,0.0,0.0,0.07211429724026447,0.07179342641940173,0.0,0.0
Jacob deGrom,0.06711625551796835,0.0,0.027941166044060304,0.0,0.11424545647090889,0.0,0.0,0.0,0.10569234192795147,0.0,0.0
Jake Irvin,0.06932201032484481,0.0,0.1648417775662694,0.04788159046204128,0.185748904275269,0.0,0.0,0.30987788992009735,0.03505733812815946,0.0,0.0
Jeffrey Springs,0.1340950074734275,0.0,0.0,0.049908850197592586,0.32478057504444,0.0,0.0,0.0,0.14657122322741714,0.07358354695331151,0.0
Jesús Luzardo,0.13422787623598176,0.0,0.0,0.0,0.21169468961246507,0.0,0.0,0.4172308691801367,0.04379064234890284,0.17772053314093517,0.0
Joe Ryan,0.0,0.0,0.0,0.0,0.11633532143652195,0.05416639149439808,0.020541114064991515,0.055526352613416506,0.042406675934334614,0.053384675121915304,0.0
Jose Quintana,0.35563303910840255,0.0,0.1148461327236246,0.0,0.11129935222849771,0.0,0.0,0.24868435692236598,0.0,0.0,0.04121725733369809
José Berríos,0.07696936656435256,0.0,0.0,0.036466038966180156,0.0840851359808259,0.0,0.0,0.10188246043822222,0.0,0.0,0.10760597328744023
José Soriano,0.0,0.0,0.0,0.0,0.06278835011615845,0.08108798197777564,0.12357231843407754,0.20253035197472352,0.04958037909699744,0.0,0.0
Justin Verlander,0.041979685735412324,0.0,0.04686851068837396,0.0,0.08354427418608554,0.0,0.0,0.0,0.04983450582244498,0.0356046215202295,0.0
Kevin Gausman,0.0,0.0,0.0,0.0,0.13549748575338014,0.13839875428633727,0.0,0.0,0.04092628016510813,0.0,0.0
