pitcher_name,CH,CS,CU,FC,FF,FS,KC,SI,SL,ST,SV
Logan Allen,0.14122307845232532,0.0,0.0,-0.06985394551611032,-0.0945031615497097,0.0,0.0,-0.06942618040427369,0.0,0.0803659999622843,0.0
Logan Gilbert,0.0,0.0,0.008589791583814912,0.0,-0.35770783436790976,0.41055736923776553,0.0,0.0,-0.051082182136040016,0.0,0.0
Logan Webb,0.10687798639386405,0.0,0.0,-0.04812521412328324,0.15925546068131907,0.0,0.0,-0.268071804314262,0.0,0.05006357136236137,0.0
Lucas Giolito,-0.1713930754367156,0.0,0.10280564043766328,0.0,-0.7592343965876066,0.0,0.0,0.0,0.8286837463822676,0.0,0.0
Luis Castillo,0.061283338643276175,0.0,0.0,0.0,-0.013882815540158772,0.0,0.0,-0.15243056783620276,0.1050300447330862,0.0,0.0
Luis Severino,7.918958161220666e-05,0.0,0.0,-0.14350428997307574,0.047175485242423175,0.0,0.0,-0.14452228354739605,0.10393584289796075,0.136836055798476,0.0
MacKenzie Gore,-0.2099259581505783,0.0,-0.025343273301125235,-0.05178044598496535,0.2524755337004271,0.0,0.0,0.0,0.034574143736244956,0.0,0.0
Matthew Boyd,0.033869232315762,0.0,0.8249498462864331,0.0,-0.5544965343295383,0.0,0.0,-0.16264111985154356,-0.14168142442111648,0.0,0.0
Matthew Liberatore,-0.1558709375634582,0.0,0.11183022380266366,-0.20934776769327876,-0.2552876991286391,0.0,0.0,0.6719240514089988,-0.16119624089788032,0.0,0.0
Max Fried,0.02689840373652986,0.0,0.0760311352078977,-0.1525722808214459,0.1248363313320495,0.0,0.0,-0.12260683618789538,0.03486284383139256,0.012550402901472149,0.0
Merrill Kelly,0.8205108048947888,0.0,-0.1716993952134709,-0.36154887692586735,-0.2286694654803323,0.0,0.0,-0.07095632161114315,0.012363254336027455,0.0,0.0
Michael Lorenzen,0.07445201339308759,0.0,0.09859795319119569,-0.10603687228483166,0.01584415469538704,0.0,0.0,-0.12538235438034415,0.012591434072135936,0.029933671313369534,0.0
Michael Wacha,-0.015439479783298904,0.0,-0.054591588201360286,-0.41771870000341305,-0.1555647091336742,0.0,0.0,-0.15185193817159767,0.7951664152933506,0.0,0.0
Miles Mikolas,-0.06573952422421461,0.0,0.2067069548963364,0.0,-0.02379357771006655,0.0,0.0,-0.09460785842847001,-0.09660333083707559,0.07296354788927284,0.0
Mitch Keller,-0.006505638167959874,0.0,-0.058355219661843066,0.0,-0.4073013128271631,0.0,0.0,0.6261312260922762,-0.1579199729707195,0.00427114934941597,0.0
