pitcher_name,pitch_type,pitches,avg_release_speed,avg_release_spin_rate,whiff_rate,weak_contact_rate,whiff_or_weak_rate,mean_pitcher_run_value,pitch_label,pitcher_total_pitches,usage_rate,in_arsenal,arsenal_size
Andre Pallante,FF,952,94.45126050420168,2306.8077731092435,0.0661764705882353,0.13865546218487396,0.20483193277310924,-0.007993697478991596,4-seam fastball (FF),2158,0.4411492122335496,True,4
Andre Pallante,SL,621,87.38454106280194,2408.43961352657,0.15458937198067632,0.09822866344605476,0.2528180354267311,0.0036425120772946872,slider (SL),2158,0.28776645041705284,True,4
Andre Pallante,KC,305,78.1783606557377,2806.0524590163936,0.12786885245901639,0.04590163934426229,0.1737704918032787,-0.013914754098360654,knuckle curve (KC),2158,0.14133456904541242,True,4
Andre Pallante,SI,277,94.99025270758122,2193.3429602888086,0.07220216606498195,0.17689530685920576,0.2490974729241877,0.012873646209386283,sinker (SI),2158,0.1283595922150139,True,4
Andrew Abbott,FF,996,92.7909638554217,2273.29476861167,0.08734939759036145,0.10240963855421686,0.1897590361445783,0.010581325301204819,4-seam fastball (FF),2123,0.4691474328780028,True,5
Andrew Abbott,CH,411,84.83552311435524,1978.4209245742093,0.1411192214111922,0.16058394160583941,0.30170316301703165,0.015734793187347933,changeup (CH),2123,0.19359397079604335,True,5
Andrew Abbott,ST,375,82.73333333333333,2796.4,0.19733333333333333,0.10666666666666667,0.304,0.013498666666666667,sweeper (ST),2123,0.17663683466792274,True,5
Andrew Abbott,CU,248,80.58387096774193,2790.532258064516,0.07661290322580645,0.10080645161290322,0.1774193548387097,-0.0026290322580645154,curveball (CU),2123,0.11681582666038624,True,5
Andrew Abbott,FC,93,88.63440860215054,2519.3010752688174,0.11827956989247312,0.053763440860215055,0.17204301075268819,-0.03396774193548387,cutter (FC),2123,0.04380593499764484,True,5
Andrew Heaney,FF,738,90.11422764227643,2374.486449864499,0.08672086720867209,0.0921409214092141,0.17886178861788618,-0.017455284552845528,4-seam fastball (FF),1682,0.43876337693222356,True,6
Andrew Heaney,CH,287,82.02125435540069,2108.965156794425,0.0975609756097561,0.14982578397212543,0.24738675958188153,-0.008264808362369336,changeup (CH),1682,0.17063020214030916,True,6
Andrew Heaney,SL,284,80.59401408450705,2475.605633802817,0.15140845070422534,0.08098591549295775,0.2323943661971831,-0.015588028169014086,slider (SL),1682,0.16884661117717004,True,6
Andrew Heaney,SI,188,89.20159574468086,2369.031914893617,0.047872340425531915,0.14893617021276595,0.19680851063829788,0.002420212765957447,sinker (SI),1682,0.1117717003567182,True,6
Andrew Heaney,CS,94,73.5127659574468,2507.553191489362,0.09574468085106383,0.05319148936170213,0.14893617021276595,-0.022244680851063826,CS (CS),1682,0.0558858501783591,True,6
Andrew Heaney,CU,91,76.86043956043956,2601.1758241758243,0.07692307692307693,0.10989010989010989,0.18681318681318682,-0.0035164835164835173,curveball (CU),1682,0.054102259215219974,True,6
Antonio Senzatela,FF,1057,94.99309366130558,2228.088930936613,0.06338694418164617,0.11163670766319773,0.1750236518448439,-0.01749858088930937,4-seam fastball (FF),1822,0.5801317233809001,True,4
Antonio Senzatela,SL,323,86.77925696594427,2288.7770897832816,0.12074303405572756,0.11455108359133127,0.23529411764705882,-0.015207430340557276,slider (SL),1822,0.17727771679473106,True,4
Antonio Senzatela,CU,264,80.36136363636365,2462.125,0.13257575757575757,0.10606060606060606,0.23863636363636365,-0.0006174242424242421,curveball (CU),1822,0.14489571899012074,True,4
Antonio Senzatela,CH,145,87.42137931034483,2194.206896551724,0.09655172413793103,0.09655172413793103,0.19310344827586207,-0.04362758620689656,changeup (CH),1822,0.07958287596048298,True,4
Bailey Ober,FF,685,90.27270072992701,2290.007299270073,0.08759124087591241,0.11824817518248175,0.20583941605839415,0.003788321167883211,4-seam fastball (FF),1855,0.3692722371967655,True,6
Bailey Ober,CH,528,83.29090909090908,2027.3598484848485,0.14772727272727273,0.14772727272727273,0.29545454545454547,0.006035984848484848,changeup (CH),1855,0.2846361185983827,True,6
Bailey Ober,SL,318,83.66666666666667,2029.4496855345913,0.11006289308176101,0.14779874213836477,0.2578616352201258,-0.02561320754716981,slider (SL),1855,0.17142857142857143,True,6
Bailey Ober,ST,200,78.4345,2096.605,0.18,0.08,0.26,-0.009165,sweeper (ST),1855,0.1078167115902965,True,6
Bailey Ober,CU,67,75.16865671641791,2095.6567164179105,0.04477611940298507,0.04477611940298507,0.08955223880597014,-0.0604776119402985,curveball (CU),1855,0.03611859838274933,True,6
Bailey Ober,SI,57,90.24736842105264,2107.59649122807,0.017543859649122806,0.08771929824561403,0.10526315789473684,-0.06985964912280701,sinker (SI),1855,0.030727762803234502,True,6
Brad Lord,FF,830,94.775421686747,2331.3096385542167,0.1216867469879518,0.07590361445783132,0.19759036144578312,-0.002827710843373494,4-seam fastball (FF),1691,0.49083382613837967,True,4
Brad Lord,SL,333,85.45675675675675,2512.4714714714714,0.10510510510510511,0.0990990990990991,0.2042042042042042,-0.0136006006006006,slider (SL),1691,0.19692489651094028,True,4
Brad Lord,SI,302,94.33774834437087,2223.0331125827815,0.052980132450331126,0.152317880794702,0.2052980132450331,0.018880794701986756,sinker (SI),1691,0.1785925487876996,True,4
Brad Lord,CH,222,85.90675675675675,1953.1936936936936,0.0945945945945946,0.13513513513513514,0.22972972972972974,0.004797297297297296,changeup (CH),1691,0.13128326434062684,True,4
Brady Singer,SI,934,92.19496788008566,2361.2922912205568,0.06745182012847965,0.07173447537473233,0.139186295503212,0.00478051391862955,sinker (SI),2275,0.4105494505494505,True,5
Brady Singer,SL,652,82.59907975460122,2434.504601226994,0.13803680981595093,0.12883435582822086,0.2668711656441718,0.0013205521472392642,slider (SL),2275,0.2865934065934066,True,5
Brady Singer,ST,247,81.65222672064776,2420.8097165991903,0.1659919028340081,0.0931174089068826,0.2591093117408907,-0.006862348178137651,sweeper (ST),2275,0.10857142857142857,True,5
Brady Singer,FF,229,91.3650655021834,2449.35807860262,0.08733624454148471,0.0611353711790393,0.14847161572052403,-0.012790393013100438,4-seam fastball (FF),2275,0.10065934065934067,True,5
Brady Singer,FC,213,87.47464788732394,2344.474178403756,0.11267605633802817,0.09389671361502347,0.20657276995305165,0.007873239436619717,cutter (FC),2275,0.09362637362637363,True,5
Brandon Pfaadt,FF,561,93.60267379679144,2566.2660714285716,0.09090909090909091,0.0748663101604278,0.1657754010695187,-0.00318716577540107,4-seam fastball (FF),2344,0.2393344709897611,True,6
Brandon Pfaadt,SI,543,93.09558011049724,2423.4240740740743,0.055248618784530384,0.11602209944751381,0.1712707182320442,0.009202578268876611,sinker (SI),2344,0.23165529010238908,True,6
Brandon Pfaadt,ST,437,84.76407322654462,2843.391304347826,0.16704805491990846,0.10526315789473684,0.2723112128146453,-0.011224256292906179,sweeper (ST),2344,0.1864334470989761,True,6
Brandon Pfaadt,CH,363,87.334435261708,2117.1046831955923,0.14600550964187328,0.11570247933884298,0.26170798898071623,-0.007834710743801652,changeup (CH),2344,0.15486348122866894,True,6
Brandon Pfaadt,CU,229,82.00305676855895,2675.052401746725,0.14410480349344978,0.05240174672489083,0.1965065502183406,-0.027397379912663757,curveball (CU),2344,0.09769624573378839,True,6
Brandon Pfaadt,FC,209,89.78612440191387,2760.904306220096,0.07177033492822966,0.20095693779904306,0.2727272727272727,0.012746411483253589,cutter (FC),2344,0.08916382252559726,True,6
Brayan Bello,SI,765,95.30575163398692,2120.8013071895425,0.043137254901960784,0.12679738562091503,0.16993464052287582,0.0063006535947712425,sinker (SI),2176,0.3515625,True,5
Brayan Bello,ST,415,85.7033734939759,2473.1277108433733,0.10602409638554217,0.06746987951807229,0.17349397590361446,-0.017089156626506022,sweeper (ST),2176,0.19071691176470587,True,5
Brayan Bello,FC,336,88.23184523809525,2480.2559523809523,0.12202380952380952,0.10119047619047619,0.22321428571428573,-0.002526785714285714,cutter (FC),2176,0.15441176470588236,True,5
Brayan Bello,CH,332,88.8132530120482,1839.8734939759036,0.1536144578313253,0.12048192771084337,0.2740963855421687,-0.0014698795180722905,changeup (CH),2176,0.15257352941176472,True,5
Brayan Bello,FF,328,95.05396341463415,2158.0304878048782,0.054878048780487805,0.11280487804878049,0.1676829268292683,0.004118902439024389,4-seam fastball (FF),2176,0.15073529411764705,True,5
Bryan Woo,FF,1014,95.7138067061144,2296.7321965897695,0.15680473372781065,0.08284023668639054,0.23964497041420119,0.016574950690335304,4-seam fastball (FF),2165,0.46836027713625866,True,5
Bryan Woo,SI,559,95.41234347048301,2302.3794964028775,0.05366726296958855,0.16636851520572452,0.22003577817531306,0.011429338103756707,sinker (SI),2165,0.2581986143187067,True,5
Bryan Woo,SL,244,88.35245901639344,2251.004098360656,0.19262295081967212,0.04918032786885246,0.24180327868852458,0.004000000000000001,slider (SL),2165,0.11270207852193996,True,5
Bryan Woo,ST,197,84.84720812182742,2487.408163265306,0.233502538071066,0.1116751269035533,0.34517766497461927,1.0152284263957708e-05,sweeper (ST),2165,0.09099307159353348,True,5
Bryan Woo,CH,151,89.68940397350994,1833.496644295302,0.11258278145695365,0.1390728476821192,0.25165562913907286,-0.003218543046357616,changeup (CH),2165,0.0697459584295612,True,5
Bryce Elder,SI,846,91.46572104018912,2094.567375886525,0.05673758865248227,0.09219858156028368,0.14893617021276595,-0.002450354609929078,sinker (SI),1982,0.42684157416750756,True,4
Bryce Elder,SL,705,84.24468085106383,2493.5602836879434,0.16453900709219857,0.1148936170212766,0.2794326241134752,-0.003790070921985816,slider (SL),1982,0.3557013118062563,True,4
Bryce Elder,FF,230,92.75130434782608,2226.034782608696,0.08260869565217391,0.08695652173913043,0.16956521739130434,-0.007295652173913043,4-seam fastball (FF),1982,0.11604439959636731,True,4
Bryce Elder,CH,201,86.60597014925372,2186.5174129353236,0.06965174129353234,0.17412935323383086,0.24378109452736318,-0.027820895522388058,changeup (CH),1982,0.10141271442986882,True,4
Cal Quantrill,FC,356,88.98848314606742,2303.4044943820227,0.1151685393258427,0.09550561797752809,0.21067415730337077,0.020168539325842696,cutter (FC),1607,0.22153080273802117,True,6
Cal Quantrill,SI,345,93.61391304347826,2104.5884057971016,0.06086956521739131,0.11884057971014493,0.17971014492753623,-0.008507246376811594,sinker (SI),1607,0.21468574984443062,True,6
Cal Quantrill,FS,331,86.34984894259819,1122.7462235649548,0.11782477341389729,0.13293051359516617,0.25075528700906347,-0.021486404833836858,splitter (FS),1607,0.2059738643434972,True,6
Cal Quantrill,FF,253,93.68814229249011,2146.292490118577,0.08300395256916997,0.06324110671936758,0.14624505928853754,-0.019130434782608695,4-seam fastball (FF),1607,0.15743621655258244,True,6
Cal Quantrill,CU,183,80.1655737704918,2530.344262295082,0.1092896174863388,0.11475409836065574,0.22404371584699453,-0.013071038251366119,curveball (CU),1607,0.11387678904791537,True,6
Cal Quantrill,SL,135,85.01407407407407,2439.1555555555556,0.08148148148148149,0.07407407407407407,0.15555555555555556,-0.0678,slider (SL),1607,0.08400746733042937,True,6
Carlos Rodón,FF,1080,94.08981481481482,2346.118738404453,0.0962962962962963,0.08796296296296297,0.18425925925925926,0.006734259259259259,4-seam fastball (FF),2579,0.41876696393951146,True,5
Carlos Rodón,SL,728,85.88310439560439,2635.2685950413224,0.18818681318681318,0.09340659340659341,0.2815934065934066,0.01660302197802198,slider (SL),2579,0.28227995347033735,True,5
Carlos Rodón,CH,418,85.04976076555025,1651.1555023923445,0.18899521531100477,0.1507177033492823,0.3397129186602871,0.016413875598086124,changeup (CH),2579,0.16207832493214425,True,5
Carlos Rodón,SI,251,91.97529880478088,2254.716,0.12749003984063745,0.10358565737051793,0.23107569721115537,0.009501992031872509,sinker (SI),2579,0.09732454439705313,True,5
Carlos Rodón,CU,97,80.25979381443298,2707.8041237113403,0.10309278350515463,0.041237113402061855,0.14432989690721648,-0.020072164948453607,curveball (CU),2579,0.03761147731678945,True,5
Casey Mize,FF,629,94.56422893481717,2250.8298887122414,0.0890302066772655,0.10810810810810811,0.1971383147853736,0.0022003179650238475,4-seam fastball (FF),1899,0.3312269615587151,True,5
Casey Mize,FS,470,88.58063829787234,1443.7808510638297,0.20851063829787234,0.12340425531914893,0.33191489361702126,-0.01625744680851064,splitter (FS),1899,0.24749868351764087,True,5
Casey Mize,SL,314,88.12675159235668,2189.06050955414,0.08598726114649681,0.12738853503184713,0.21337579617834396,0.014436305732484077,slider (SL),1899,0.1653501843075303,True,5
Casey Mize,SI,250,94.8012,2216.492,0.056,0.196,0.252,0.013691999999999998,sinker (SI),1899,0.13164823591363875,True,5
Casey Mize,SV,236,83.63220338983051,2279.5889830508477,0.15254237288135594,0.08050847457627118,0.2330508474576271,-0.010830508474576271,slurve (SV),1899,0.12427593470247499,True,5
Charlie Morton,CU,785,81.46496815286625,3161.3388535031845,0.18980891719745224,0.0980891719745223,0.2878980891719745,0.0049464968152866245,curveball (CU),2046,0.3836754643206256,True,5
Charlie Morton,FF,557,94.25044883303411,2321.2064631956914,0.09156193895870736,0.07719928186714542,0.1687612208258528,-0.018868940754039498,4-seam fastball (FF),2046,0.272238514173998,True,5
